state,county,FIPS,LEVEL,ALAND_SQMI,AWATER_SQMI
OH,Athens County,39009,0.0,503.625,4.812
OH,Auglaize County,39011,0.7998000000000001,401.392,0.519
OH,Belmont County,39013,0.0,532.131,9.144
OH,Brown County,39015,0.0074,490.017,3.4339999999999997
OH,Butler County,39017,0.8440000000000001,467.00199999999995,3.0239999999999996
OH,Carroll County,39019,0.0087,394.608,4.322
OH,Champaign County,39021,1.0,428.42800000000005,1.405
OH,Clark County,39023,1.0,397.48,5.046
OH,Clermont County,39025,0.3371,452.10900000000004,7.657
OH,Clinton County,39027,0.41850000000000004,408.684,3.611
OH,Columbiana County,39029,0.0,531.932,2.795
OH,Coshocton County,39031,0.89,563.914,3.569
OH,Crawford County,39033,0.2623,401.786,0.9109999999999999
OH,Cuyahoga County,39035,0.3483,457.151,788.378
OH,Darke County,39037,0.7915000000000001,598.119,1.639
OH,Defiance County,39039,0.0,411.45,2.7310000000000003
OH,Delaware County,39041,0.0,443.194,14.135
OH,Erie County,39043,0.9259000000000001,251.595,374.38599999999997
OH,Fairfield County,39045,0.0,504.41,4.152
OH,Fayette County,39047,0.7986,406.361,0.654
OH,Franklin County,39049,0.10460000000000001,532.379,11.244000000000002
OH,Fulton County,39051,0.6253,405.44199999999995,1.784
OH,Gallia County,39053,0.0,466.53,4.666
OH,Geauga County,39055,1.0,400.168,8.126
OH,Greene County,39057,1.0,413.733,2.523
OH,Guernsey County,39059,0.2824,522.254,6.0489999999999995
OH,Hamilton County,39061,0.5542,405.92800000000005,6.7010000000000005
OH,Hancock County,39063,0.20149999999999998,531.3580000000001,2.301
OH,Hardin County,39065,0.0021,470.405,0.243
OH,Harrison County,39067,0.0292,402.332,8.435
OH,Henry County,39069,0.5181,416.01,3.74
OH,Highland County,39071,0.0213,553.0840000000001,4.709
OH,Hocking County,39073,0.0,421.327,2.301
OH,Holmes County,39075,0.9722,422.533,1.446
OH,Huron County,39077,0.8334999999999999,491.495,3.327
OH,Jackson County,39079,0.0,420.30400000000003,1.23
OH,Jefferson County,39081,0.0,408.20599999999996,2.7489999999999997
OH,Knox County,39083,0.0758,525.506,4.138
OH,Lake County,39085,1.0,229.267,749.93
OH,Lawrence County,39087,0.0,453.371,3.904
OH,Licking County,39089,0.0,682.375,4.988
OH,Logan County,39091,0.8085,458.43300000000005,8.339
OH,Lorain County,39093,0.0039000000000000003,491.12199999999996,432.219
OH,Lucas County,39095,1.0,340.856,255.02200000000002
OH,Madison County,39097,0.9401999999999999,465.889,0.741
OH,Mahoning County,39099,0.5464,411.50800000000004,13.681
OH,Marion County,39101,0.0,403.75699999999995,0.35100000000000003
OH,Medina County,39103,0.0,421.394,1.621
OH,Meigs County,39105,0.0,430.102,2.903
OH,Mercer County,39107,0.5217,462.449,10.975
OH,Miami County,39109,0.8469,406.577,3.076
OH,Monroe County,39111,0.0,455.723,1.736
OH,Montgomery County,39113,0.2783,461.55699999999996,2.781
OH,Morgan County,39115,0.0,416.42800000000005,5.355
OH,Morrow County,39117,0.0001,406.134,1.089
OH,Muskingum County,39119,0.3943,664.6089999999999,7.976
OH,Noble County,39121,0.0,398.01199999999994,6.558
OH,Ottawa County,39123,1.0,254.93400000000003,330.13
OH,Paulding County,39125,0.162,416.435,2.411
OH,Perry County,39127,0.0,407.98699999999997,4.5
OH,Pickaway County,39129,0.09539999999999998,501.181,5.372000000000001
OH,Pike County,39131,0.20800000000000002,440.282,3.694
OH,Portage County,39133,0.9974,487.406,16.649
OH,Preble County,39135,0.3533,424.225,2.342
OH,Putnam County,39137,0.0046,482.52099999999996,1.778
OH,Richland County,39139,0.8127,495.26099999999997,4.815
OH,Ross County,39141,0.5682,689.187,3.8369999999999997
OH,Sandusky County,39143,1.0,408.46,9.25
OH,Scioto County,39145,0.0,610.216,5.932
OH,Seneca County,39147,0.7301000000000001,551.024,1.7690000000000001
OH,Shelby County,39149,1.0,407.676,3.015
OH,Stark County,39151,0.085,575.327,5.255
OH,Summit County,39153,0.5425,412.838,7.296
OH,Trumbull County,39155,1.0,618.2959999999999,18.271
OH,Tuscarawas County,39157,0.9494,567.439,4.012
OH,Union County,39159,0.0742,431.74199999999996,5.13
OH,Van Wert County,39161,0.8709,409.152,1.2670000000000001
OH,Vinton County,39163,0.0,412.36,2.6180000000000003
OH,Warren County,39165,0.8058,401.329,5.986000000000001
OH,Washington County,39167,0.0,631.972,8.025
OH,Wayne County,39169,0.5336,554.928,1.886
OH,Williams County,39171,0.0,420.966,2.126
OH,Wood County,39173,0.9998,617.188,3.299
OH,Wyandot County,39175,0.0,406.86400000000003,0.6890000000000001
OK,Adair County,40001,0.0,573.48,3.573
OK,Alfalfa County,40003,0.0,866.455,14.883
OK,Atoka County,40005,0.0,975.5189999999999,14.395
OK,Beaver County,40007,0.0,1814.6970000000001,2.8369999999999997
OK,Beckham County,40009,0.0,901.805,2.134
OK,Blaine County,40011,0.47300000000000003,928.424,10.368
OK,Bryan County,40013,0.0,904.455,39.486
OK,Caddo County,40015,0.17000000000000004,1278.286,11.9
OK,Canadian County,40017,1.784,896.6310000000001,8.97
OK,Carter County,40019,0.0,822.177,11.588
OK,Cherokee County,40021,0.0387,749.408,26.881999999999998
OK,Choctaw County,40023,0.0,770.357,29.215
OK,Cimarron County,40025,0.0,1834.8020000000001,6.148
OK,Cleveland County,40027,0.0273,538.812,19.275
OK,Coal County,40029,0.0,516.682,4.664
OK,Comanche County,40031,0.0,1069.29,14.414000000000001
OK,Cotton County,40033,0.0,632.654,9.302999999999999
OK,Craig County,40035,0.2962,761.3539999999999,1.4280000000000002
OK,Creek County,40037,0.5458,950.15,19.675
OK,Custer County,40039,0.6095,988.82,13.252
OK,Delaware County,40041,0.0,738.158,54.152
OK,Dewey County,40043,0.0038,999.48,8.757
OK,Ellis County,40045,0.0,1231.514,0.368
OK,Garfield County,40047,0.7593,1058.491,1.574
OK,Garvin County,40049,0.0,802.063,11.626
OK,Grady County,40051,0.4728,1100.497,4.4030000000000005
OK,Grant County,40053,0.0,1000.8710000000001,2.7110000000000003
OK,Greer County,40055,0.0,639.325,4.308
OK,Harmon County,40057,0.0,537.194,1.4669999999999999
OK,Harper County,40059,0.0,1039.017,2.031
OK,Haskell County,40061,1.0,576.521,48.751999999999995
OK,Hughes County,40063,0.0,804.6469999999999,10.234
OK,Jackson County,40065,0.0,802.6510000000001,1.589
OK,Jefferson County,40067,0.0,758.832,15.25
OK,Johnston County,40069,0.0,642.942,15.302999999999999
OK,Kay County,40071,0.092,919.725,25.239
OK,Kingfisher County,40073,1.3216999999999999,898.16,7.857
OK,Kiowa County,40075,0.0,1015.1439999999999,15.559000000000001
OK,Latimer County,40077,0.3737,722.081,7.032
OK,Le Flore County,40079,0.6723,1589.283,19.314
OK,Lincoln County,40081,0.919,952.317,13.362
OK,Logan County,40083,1.9975999999999998,743.834,4.9910000000000005
OK,Love County,40085,0.0,513.995,18.337
OK,McClain County,40087,0.004,570.703,9.55
OK,McCurtain County,40089,0.0,1850.64,51.735
OK,McIntosh County,40091,0.1305,618.496,93.79
OK,Major County,40093,0.0,954.988,2.9539999999999997
OK,Marshall County,40095,0.0,371.26099999999997,55.674
OK,Mayes County,40097,0.0103,655.382,28.13
OK,Murray County,40099,0.0,416.459,8.635
OK,Muskogee County,40101,0.4772,810.449,29.331
OK,Noble County,40103,1.3191,731.893,10.638
OK,Nowata County,40105,0.21050000000000002,565.778,15.008
OK,Okfuskee County,40107,0.0,618.569,10.300999999999998
OK,Oklahoma County,40109,1.1919,708.824,9.548
OK,Okmulgee County,40111,0.0137,697.3480000000001,4.987
OK,Osage County,40113,0.7583,2246.552,57.427
OK,Ottawa County,40115,0.46380000000000005,470.839,13.787
OK,Pawnee County,40117,1.9194,568.16,26.598000000000003
OK,Payne County,40119,1.8052000000000001,684.711,12.267000000000001
OK,Pittsburg County,40121,0.1386,1305.47,72.355
OK,Pontotoc County,40123,0.0,720.423,4.796
OK,Pottawatomie County,40125,0.2516,787.672,5.731
OK,Pushmataha County,40127,0.0,1395.839,27.02
OK,Roger Mills County,40129,0.0,1141.136,5.287999999999999
OK,Rogers County,40131,0.5225,675.658,35.839
OK,Seminole County,40133,0.0038,632.837,7.6370000000000005
OK,Sequoyah County,40135,0.059800000000000006,673.2769999999999,40.861999999999995
OK,Stephens County,40137,0.0,870.248,21.116
OK,Texas County,40139,0.0,2041.2939999999999,7.419
OK,Tillman County,40141,0.0,871.1339999999999,8.067
OK,Tulsa County,40143,0.9882,570.281,16.742
OK,Wagoner County,40145,0.9418000000000001,561.557,29.113000000000003
OK,Washington County,40147,0.5434,415.454,8.814
OK,Washita County,40149,0.0424,1003.1669999999999,5.629
OK,Woods County,40151,0.0,1286.454,3.51
OK,Woodward County,40153,0.0,1242.399,3.7430000000000003
OR,Baker County,41001,1.9375,3067.967,20.012999999999998
OR,Benton County,41003,1.0,675.182,2.989
OR,Clackamas County,41005,1.0,1870.684,12.290999999999999
OR,Clatsop County,41007,1.0,828.265,255.331
OR,Columbia County,41009,1.0,657.987,30.989
OR,Coos County,41011,1.0,1595.984,210.373
OR,Crook County,41013,1.0,2978.8920000000003,8.144
OR,Curry County,41015,1.0,1628.44,360.798
OR,Deschutes County,41017,1.0,3017.607,36.585
OR,Douglas County,41019,1.0,5035.66,97.29799999999999
OR,Gilliam County,41021,1.6515,1204.721,18.114
OR,Grant County,41023,1.9443000000000001,4527.792,0.731
OR,Harney County,41025,1.8145999999999998,10134.437,93.27
OR,Hood River County,41027,1.0,522.089,11.213
OR,Jackson County,41029,1.0,2783.218,18.093
OR,Jefferson County,41031,1.0,1782.2379999999998,10.121
OR,Josephine County,41033,1.0,1638.651,2.173
OR,Klamath County,41035,1.3396,5942.736,194.485
OR,Lake County,41037,1.6240999999999999,8138.6,219.505
OR,Lane County,41039,1.0,4555.7029999999995,168.778
OR,Lincoln County,41041,1.0,980.3969999999999,214.15599999999998
OR,Linn County,41043,1.0,2287.074,19.497
OR,Malheur County,41045,1.8544,9887.64,42.152
OR,Marion County,41047,1.0,1180.548,10.26
OR,Morrow County,41049,1.9580000000000002,2030.531,17.132
OR,Multnomah County,41051,1.0,431.121,34.059
OR,Polk County,41053,1.0,740.924,3.148
OR,Sherman County,41055,1.0,823.6139999999999,7.574
OR,Tillamook County,41057,1.0,1102.369,230.03900000000002
OR,Umatilla County,41059,1.9999,3215.4359999999997,16.08
OR,Union County,41061,2.0,2036.92,1.9269999999999998
OR,Wallowa County,41063,1.8770999999999998,3145.897,5.479
OR,Wasco County,41065,1.0,2381.139,13.79
OR,Washington County,41067,1.0,724.2639999999999,2.37
OR,Wheeler County,41069,1.6277000000000001,1716.0220000000002,0.479
OR,Yamhill County,41071,1.0,715.8989999999999,2.506
PA,Adams County,42001,0.0,518.688,3.0460000000000003
PA,Allegheny County,42003,0.0,730.077,14.445
PA,Armstrong County,42005,0.0,653.1759999999999,10.665999999999999
PA,Beaver County,42007,0.0,434.713,9.331
PA,Bedford County,42009,0.0646,1012.297,4.6080000000000005
PA,Berks County,42011,0.9811,856.39,9.363999999999999
PA,Blair County,42013,0.6604000000000001,525.8,1.2690000000000001
PA,Bradford County,42015,1.0,1147.399,13.62
PA,Bucks County,42017,1.2463,604.408,17.452
PA,Butler County,42019,0.0,788.595,6.1579999999999995
PA,Cambria County,42021,0.0,688.352,5.281000000000001
PA,Cameron County,42023,0.9836,396.22900000000004,2.187
PA,Carbon County,42025,1.0,381.46,5.9270000000000005
PA,Centre County,42027,0.9956,1109.867,3.161
PA,Chester County,42029,0.20149999999999998,750.5139999999999,8.721
PA,Clarion County,42031,0.0,600.8340000000001,9.01
PA,Clearfield County,42033,0.1673,1144.678,9.24
PA,Clinton County,42035,1.0,887.9839999999999,8.949
PA,Columbia County,42037,1.0,483.10699999999997,7.053
PA,Crawford County,42039,1.0,1012.301,25.214000000000002
PA,Cumberland County,42041,0.5867,545.498,4.835
PA,Dauphin County,42043,0.6639,525.058,33.12
PA,Delaware County,42045,0.0,183.872,6.731
PA,Elk County,42047,0.331,827.3610000000001,4.949
PA,Erie County,42049,1.0,799.2130000000001,759.018
PA,Fayette County,42051,0.0,790.3389999999999,7.971
PA,Forest County,42053,0.2827,427.27,3.227
PA,Franklin County,42055,0.0622,772.2239999999999,0.596
PA,Fulton County,42057,0.1295,437.551,0.504
PA,Greene County,42059,0.0,575.9490000000001,2.029
PA,Huntingdon County,42061,0.9675,874.6519999999999,14.615
PA,Indiana County,42063,0.0,827.034,7.26
PA,Jefferson County,42065,0.0,652.429,4.371
PA,Juniata County,42067,1.0,391.35,2.165
PA,Lackawanna County,42069,1.0,458.773,6.138
PA,Lancaster County,42071,0.0147,943.868,39.931999999999995
PA,Lawrence County,42073,0.0013,358.166,4.55
PA,Lebanon County,42075,0.6847,361.83099999999996,0.667
PA,Lehigh County,42077,1.0,345.17900000000003,3.05
PA,Luzerne County,42079,1.0,890.342,15.923
PA,Lycoming County,42081,1.0,1228.601,15.234000000000002
PA,McKean County,42083,1.0,979.196,5.023
PA,Mercer County,42085,0.6842,672.582,10.024
PA,Mifflin County,42087,1.0,411.045,3.6710000000000003
PA,Monroe County,42089,1.0465,608.26,8.829
PA,Montgomery County,42091,0.9484,483.01099999999997,4.188
PA,Montour County,42093,1.0,130.24200000000002,2.088
PA,Northampton County,42095,1.2755,369.625,7.511
PA,Northumberland County,42097,1.0,458.00199999999995,19.504
PA,Perry County,42099,0.9986,551.448,4.0889999999999995
PA,Philadelphia County,42101,0.3467,134.178,8.529
PA,Pike County,42103,1.2374,544.961,21.889
PA,Potter County,42105,1.0,1081.323,0.21600000000000003
PA,Schuylkill County,42107,1.0,778.6310000000001,4.183
PA,Snyder County,42109,1.0,328.776,2.764
PA,Somerset County,42111,0.0,1074.367,6.565
PA,Sullivan County,42113,1.0,449.94,2.555
PA,Susquehanna County,42115,1.0,823.5089999999999,8.632
PA,Tioga County,42117,1.0,1133.777,3.188
PA,Union County,42119,1.0,315.986,1.791
PA,Venango County,42121,0.2627,674.284,8.552
PA,Warren County,42123,0.9547,884.1410000000001,14.422
PA,Washington County,42125,0.0,856.9889999999999,3.918
PA,Wayne County,42127,1.0,725.605,25.01
PA,Westmoreland County,42129,0.0,1027.5610000000001,8.514
PA,Wyoming County,42131,1.0,397.305,7.735
PA,York County,42133,0.0,904.206,6.541
RI,Bristol County,44001,1.0,24.165,20.599
RI,Kent County,44003,1.0,168.54,19.583
RI,Newport County,44005,1.0,102.43799999999999,211.19099999999997
RI,Providence County,44007,1.0,409.538,26.151999999999997
RI,Washington County,44009,1.0,329.26199999999994,233.50099999999998
SC,Abbeville County,45001,2.6466999999999996,490.48199999999997,20.51
SC,Aiken County,45003,0.0109,1071.09,9.506
SC,Allendale County,45005,0.0,408.09,4.327
SC,Anderson County,45007,2.1670999999999996,715.457,41.98
SC,Bamberg County,45009,0.0,393.36699999999996,2.195
SC,Barnwell County,45011,0.0,548.379,8.883
SC,Beaufort County,45013,0.0,576.266,347.13
SC,Berkeley County,45015,0.0,1098.93,130.32399999999998
SC,Calhoun County,45017,0.0,381.152,11.332
SC,Charleston County,45019,0.0,917.449,440.543
SC,Cherokee County,45021,1.0,392.68800000000005,4.518
SC,Chester County,45023,0.5792,580.656,5.507000000000001
SC,Chesterfield County,45025,0.0,799.052,6.66
SC,Clarendon County,45027,0.0,606.939,88.72200000000001
SC,Colleton County,45029,0.0,1056.491,76.794
SC,Darlington County,45031,0.0,561.15,5.655
SC,Dillon County,45033,0.0,404.837,1.755
SC,Dorchester County,45035,0.0,573.253,2.555
SC,Edgefield County,45037,0.7678,500.398,6.3020000000000005
SC,Fairfield County,45039,0.33020000000000005,686.2769999999999,23.604
SC,Florence County,45041,0.0,799.9630000000001,3.762
SC,Georgetown County,45043,0.0,813.5880000000001,221.05700000000002
SC,Greenville County,45045,1.8555000000000001,785.1619999999999,9.704
SC,Greenwood County,45047,1.8823,454.731,8.196
SC,Hampton County,45049,0.0,559.895,2.81
SC,Horry County,45051,0.0,1133.923,121.079
SC,Jasper County,45053,0.0,655.318,44.044
SC,Kershaw County,45055,0.0,726.558,13.787
SC,Lancaster County,45057,0.0,549.159,5.962999999999999
SC,Laurens County,45059,1.0735999999999999,713.822,10.016
SC,Lee County,45061,0.0,410.184,1.048
SC,Lexington County,45063,0.036699999999999997,699.059,58.67100000000001
SC,McCormick County,45065,1.6179,359.13,34.743
SC,Marion County,45067,0.0,489.254,4.882
SC,Marlboro County,45069,0.0,479.685,5.591
SC,Newberry County,45071,0.8509,630.044,17.243
SC,Oconee County,45073,2.9641,626.302,47.211000000000006
SC,Orangeburg County,45075,0.0,1106.058,21.826999999999998
SC,Pickens County,45077,2.0993,496.348,15.68
SC,Richland County,45079,0.0,757.155,14.604000000000001
SC,Saluda County,45081,1.0014999999999998,452.778,9.042
SC,Spartanburg County,45083,1.0005,807.956,11.279000000000002
SC,Sumter County,45085,0.0,665.076,17.009
SC,Union County,45087,1.0,514.1709999999999,1.855
SC,Williamsburg County,45089,0.0,934.1610000000001,2.884
SC,York County,45091,0.6412,680.696,15.112
SD,Aurora County,46003,0.0022,708.426,4.325
SD,Beadle County,46005,0.2626,1258.7060000000001,6.107
SD,Bennett County,46007,0.6177,1184.7089999999998,5.796
SD,Bon Homme County,46009,0.0,563.701,17.961
SD,Brookings County,46011,0.018799999999999997,792.207,12.729000000000001
SD,Brown County,46013,0.5801,1713.03,17.921
SD,Brule County,46015,0.7514,817.24,29.236
SD,Buffalo County,46017,0.0,471.389,16.355999999999998
SD,Butte County,46019,2.3257999999999996,2250.0170000000003,16.498
SD,Campbell County,46021,0.0,733.677,37.16
SD,Charles Mix County,46023,0.0712,1097.488,52.748000000000005
SD,Clark County,46025,1.0424,957.6039999999999,9.895
SD,Clay County,46027,0.0,412.18800000000005,5.047
SD,Codington County,46029,1.3872,688.08,29.084
SD,Corson County,46031,1.375,2469.694,59.957
SD,Custer County,46033,2.0933,1557.001,2.117
SD,Davison County,46035,0.0,435.501,1.419
SD,Day County,46037,1.8645999999999998,1027.868,63.225
SD,Deuel County,46039,0.6667000000000001,622.686,13.927
SD,Dewey County,46041,1.0110999999999999,2302.494,142.78799999999998
SD,Douglas County,46043,0.0,431.801,1.8659999999999999
SD,Edmunds County,46045,0.0,1125.9589999999998,25.105999999999998
SD,Fall River County,46047,1.2615,1739.81,9.298
SD,Faulk County,46049,0.0,981.694,24.2
SD,Grant County,46051,1.7351999999999999,681.451,6.082999999999999
SD,Gregory County,46053,0.1881,1014.95,38.571999999999996
SD,Haakon County,46055,1.9786000000000001,1810.5410000000002,16.39
SD,Hamlin County,46057,0.9736,507.23400000000004,30.836
SD,Hand County,46059,0.0,1436.6470000000002,3.568
SD,Hanson County,46061,0.0,434.515,0.868
SD,Harding County,46063,1.9529000000000003,2671.57,6.547000000000001
SD,Hughes County,46065,0.0,741.546,59.172
SD,Hutchinson County,46067,0.0,812.904,1.517
SD,Hyde County,46069,0.0,860.5360000000001,5.615
SD,Jackson County,46071,1.8566,1863.914,7.372999999999999
SD,Jerauld County,46073,0.0,526.183,6.436
SD,Jones County,46075,1.3012000000000001,969.678,1.215
SD,Kingsbury County,46077,0.9242,832.237,31.526999999999997
SD,Lake County,46079,0.0229,563.2769999999999,11.885
SD,Lawrence County,46081,3.1299,800.035,0.276
SD,Lincoln County,46083,0.0,577.293,0.455
SD,Lyman County,46085,0.8764,1642.152,64.734
SD,McCook County,46087,0.0,574.2040000000001,2.6639999999999997
SD,McPherson County,46089,0.0,1136.643,14.892000000000001
SD,Marshall County,46091,1.9845999999999997,838.085,48.138999999999996
SD,Meade County,46093,2.4349000000000003,3470.945,11.859000000000002
SD,Mellette County,46095,1.6694,1307.2910000000002,3.56
SD,Miner County,46097,0.15,570.23,1.692
SD,Minnehaha County,46099,0.0,807.1619999999999,6.699
SD,Moody County,46101,0.0,519.385,1.421
SD,Pennington County,46103,2.4111000000000002,2776.587,7.7010000000000005
SD,Perkins County,46105,1.974,2870.478,19.512999999999998
SD,Potter County,46107,0.0,861.1489999999999,37.518
SD,Roberts County,46109,2.5732,1101.049,34.729
SD,Sanborn County,46111,0.0,569.341,1.1340000000000001
SD,Spink County,46115,0.7121,1503.533,6.207000000000001
SD,Stanley County,46117,0.7884,1444.432,72.735
SD,Sully County,46119,0.019299999999999998,1006.821,63.468999999999994
SD,Todd County,46121,0.2546,1388.5279999999998,2.26
SD,Tripp County,46123,0.695,1612.453,5.125
SD,Turner County,46125,0.0,617.059,0.637
SD,Union County,46127,0.0,460.73400000000004,6.395
SD,Walworth County,46129,0.0,708.632,35.991
SD,Yankton County,46135,0.0,521.165,11.054
SD,Ziebach County,46137,2.0,1961.235,9.347999999999999
TN,Anderson County,47001,2.0,337.18,7.6160000000000005
TN,Bedford County,47003,1.3326999999999998,473.639,1.151
TN,Benton County,47005,0.0189,394.306,41.924
TN,Bledsoe County,47007,1.9932999999999998,406.425,0.324
TN,Blount County,47009,1.4559,558.808,7.841
TN,Bradley County,47011,2.5422,328.76199999999994,2.687
TN,Campbell County,47013,1.4175,480.163,17.952
TN,Cannon County,47015,0.4631,265.635,0.06
TN,Carroll County,47017,0.585,597.658,2.436
TN,Carter County,47019,1.0,341.194,6.43
TN,Cheatham County,47021,0.6279,302.437,4.619
TN,Chester County,47023,0.0,285.736,0.222
TN,Claiborne County,47025,0.6943,434.589,6.985
TN,Clay County,47027,0.6474,236.53599999999997,22.808000000000003
TN,Cocke County,47029,1.1787,434.519,8.54
TN,Coffee County,47031,1.5012999999999999,428.962,5.5920000000000005
TN,Crockett County,47033,0.0,265.535,0.204
TN,Cumberland County,47035,1.076,681.0260000000001,3.793
TN,Davidson County,47037,1.1393,503.845,21.872
TN,Decatur County,47039,0.0,333.849,11.034
TN,DeKalb County,47041,0.0,304.358,24.628
TN,Dickson County,47043,0.8719,489.89599999999996,1.4240000000000002
TN,Dyer County,47045,0.0,512.3340000000001,14.199000000000002
TN,Fayette County,47047,0.0,704.7810000000001,1.4569999999999999
TN,Fentress County,47049,1.9522,498.611,0.32
TN,Franklin County,47051,2.9813,554.485,21.266
TN,Gibson County,47053,0.0152,602.747,0.904
TN,Giles County,47055,2.1595,610.928,0.248
TN,Grainger County,47057,1.4297,280.592,21.868000000000002
TN,Greene County,47059,1.0070000000000001,622.169,1.969
TN,Grundy County,47061,2.1458,360.445,0.677
TN,Hamblen County,47063,1.2648,161.174,14.63
TN,Hamilton County,47065,2.7438,542.4490000000001,33.431999999999995
TN,Hancock County,47067,0.6893,222.326,1.1520000000000001
TN,Hardeman County,47069,0.0052,667.7460000000001,2.635
TN,Hardin County,47071,0.7808999999999999,577.331,18.962
TN,Hawkins County,47073,1.0,487.04699999999997,12.565
TN,Haywood County,47075,0.0,533.107,0.955
TN,Henderson County,47077,0.3371,520.009,5.876
TN,Henry County,47079,0.35960000000000003,561.84,31.561
TN,Hickman County,47081,0.8758,612.4830000000001,0.14400000000000002
TN,Houston County,47083,0.0,200.29,6.684
TN,Humphreys County,47085,0.037000000000000005,530.763,25.94
TN,Jackson County,47087,0.1231,308.638,10.887
TN,Jefferson County,47089,1.5167000000000002,274.856,39.451
TN,Johnson County,47091,0.6453,298.442,4.25
TN,Knox County,47093,1.9474,508.214,17.65
TN,Lake County,47095,0.1463,165.785,28.108
TN,Lauderdale County,47097,0.0,471.967,35.611
TN,Lawrence County,47099,1.6617000000000002,617.129,0.86
TN,Lewis County,47101,0.8868,282.089,0.39799999999999996
TN,Lincoln County,47103,2.4974000000000003,570.346,0.375
TN,Loudon County,47105,2.0,229.252,18.117
TN,McMinn County,47107,2.0,430.121,2.062
TN,McNairy County,47109,0.5025999999999999,562.842,0.77
TN,Macon County,47111,0.0,307.144,0.095
TN,Madison County,47113,0.0,557.107,1.518
TN,Marion County,47115,2.9868,498.166,14.087
TN,Marshall County,47117,1.9118000000000002,375.462,0.696
TN,Maury County,47119,1.8858,613.138,2.44
TN,Meigs County,47121,1.9142000000000001,195.14,21.608
TN,Monroe County,47123,2.0,635.649,16.932000000000002
TN,Montgomery County,47125,0.0,539.1659999999999,4.663
TN,Moore County,47127,2.8424,129.22299999999998,1.194
TN,Morgan County,47129,1.8138999999999998,522.18,0.318
TN,Obion County,47131,0.0339,544.8530000000001,10.592
TN,Overton County,47133,1.5935,433.485,1.349
TN,Perry County,47135,0.0,414.75,8.122
TN,Pickett County,47137,1.9989,162.97899999999998,11.515
TN,Polk County,47139,2.3545999999999996,434.635,7.657
TN,Putnam County,47141,0.4744,401.106,1.459
TN,Rhea County,47143,1.7909,315.377,21.028000000000002
TN,Roane County,47145,1.7437,360.72900000000004,34.248000000000005
TN,Robertson County,47147,0.051699999999999996,476.288,0.174
TN,Rutherford County,47149,0.46950000000000003,619.366,4.688
TN,Scott County,47151,1.7534999999999998,532.302,0.932
TN,Sequatchie County,47153,2.165,265.851,0.192
TN,Sevier County,47155,1.195,592.498,5.209
TN,Shelby County,47157,0.0,763.59,21.436
TN,Smith County,47159,0.0,314.29400000000004,11.079
TN,Stewart County,47161,0.0,459.325,33.687
TN,Sullivan County,47163,0.9872,413.412,16.294
TN,Sumner County,47165,0.4753,529.372,13.845
TN,Tipton County,47167,0.0,458.406,14.907
TN,Trousdale County,47169,0.0003,114.34200000000001,2.301
TN,Unicoi County,47171,1.0,186.16,0.318
TN,Union County,47173,1.6747,223.565,23.572
TN,Van Buren County,47175,1.913,273.415,1.117
TN,Warren County,47177,1.0606,432.673,1.361
TN,Washington County,47179,1.0,326.464,3.3339999999999996
TN,Wayne County,47181,0.7752999999999999,734.102,1.5530000000000002
TN,Weakley County,47183,0.9067000000000001,580.352,1.432
TN,White County,47185,0.7689,376.67800000000005,2.7460000000000004
TN,Williamson County,47187,1.4882999999999997,582.599,1.163
TN,Wilson County,47189,0.7744999999999999,571.066,12.356
TX,Anderson County,48001,0.0,1062.603,15.398
TX,Andrews County,48003,0.0,1500.721,0.37
TX,Angelina County,48005,0.0,797.78,66.92699999999999
TX,Aransas County,48007,0.0,252.084,275.87
TX,Archer County,48009,0.0,903.1139999999999,22.303
TX,Armstrong County,48011,0.0,909.1089999999999,4.718
TX,Atascosa County,48013,0.0,1219.5410000000002,1.929
TX,Austin County,48015,0.0,646.492,9.887
TX,Bailey County,48017,0.0,826.972,0.685
TX,Bandera County,48019,0.0,790.995,6.675
TX,Bastrop County,48021,0.0,888.172,7.377000000000001
TX,Baylor County,48023,0.0,867.482,33.586999999999996
TX,Bee County,48025,0.0,880.2389999999999,0.095
TX,Bell County,48027,0.0,1051.026,36.811
TX,Bexar County,48029,0.0,1239.878,16.198
TX,Blanco County,48031,0.0,709.25,4.177
TX,Borden County,48033,0.0,897.443,8.609
TX,Bosque County,48035,0.0,982.9789999999999,19.564
TX,Bowie County,48037,0.0,885.0060000000001,37.961999999999996
TX,Brazoria County,48039,0.0,1357.8120000000001,250.78900000000002
TX,Brazos County,48041,0.0,585.518,5.718999999999999
TX,Brewster County,48043,0.0,6183.762,8.519
TX,Briscoe County,48045,0.0,900.0010000000001,1.571
TX,Brooks County,48047,0.0,943.355,0.28600000000000003
TX,Brown County,48049,0.0,944.438,12.517000000000001
TX,Burleson County,48051,0.0,659.0319999999999,17.78
TX,Burnet County,48053,0.0,994.265,26.997
TX,Caldwell County,48055,0.0,545.2280000000001,1.921
TX,Calhoun County,48057,0.0,506.839,525.827
TX,Callahan County,48059,0.0,899.372,1.891
TX,Cameron County,48061,0.0,891.082,385.344
TX,Camp County,48063,0.0,195.825,7.4079999999999995
TX,Carson County,48065,0.0,920.22,3.886
TX,Cass County,48067,0.0,936.9639999999999,23.359
TX,Castro County,48069,0.0,894.434,4.859
TX,Chambers County,48071,0.0,597.1469999999999,274.04
TX,Cherokee County,48073,0.0,1052.974,9.217
